key;english;;;;;;;;;;;;;
EVTDESC184825291;\n\nThe $FROMCOUNTRY_ADJ$ have seized land in the highlands of Tigray, which were under the control of an Emir under our vassaldom. Should we stop them?;;;;;;;;;;;;;
EVTDESC184825311;\n\nAfter another colonial power took over the port of Assab, they asked us to transfer them Massawa. It is less valuable than good relations with said power.;;;;;;;;;;;;;
EVTDESC98645336;\n\nThe Mahdists have taken over Sudan, and with it part of our territory.;;;;;;;;;;;;;
EVTDESC18482532;\n\nWe have won the war in Ethiopia, and we can now decide what to take from them.;;;;;;;;;;;;;
EVTDESC184825327;\n\nWe have won the war in Ethiopia, and we can now decide what to take from them.;;;;;;;;;;;;;
EVTDESC184825321;\n\nLeqa has become our vassal after we defeated Ethiopia, but do we really need them as a vassal?;;;;;;;;;;;;;
EVTDESC184825322;\n\nKaffa has become our vassal after we defeated Ethiopia, but do we really need them as a vassal?;;;;;;;;;;;;;
EVTDESC184825323;\n\nShewa has become our vassal after we defeated Ethiopia, but do we really need them as a vassal?;;;;;;;;;;;;;
EVTDESC184825324;\n\nGojjam has become our vassal after we defeated Ethiopia, but do we really need them as a vassal?;;;;;;;;;;;;;
EVTDESC184825325;\n\nWallo has become our vassal after we defeated Ethiopia, but do we really need them as a vassal?;;;;;;;;;;;;;
EVTDESC184825326;\n\nTigray has become our vassal after we defeated Ethiopia, but do we really need them as a vassal?;;;;;;;;;;;;;
EVTDESC184825328;\n\nis it?;;;;;;;;;;;;;
EVTDESC184825329;\n\nThank you for your patience!;;;;;;;;;;;;;
EVTDESC18482533;\n\nWe have won the war in Sudan, and we can now decide what to take from them.;;;;;;;;;;;;;
EVTDESC18482536;\n\nWe now hold enough influence over the lands of the Gbe that we can now centralize the region under our rule.;;;;;;;;;;;;;
EVTDESC184825362;\n\nThe Wolof Kingdom has accepted joining the Jihad, have given us the right to move through their territory and converted to Islam.;;;;;;;;;;;;;
EVTDESC184825376;\n\nThe Wolof Kingdom have rejected joining the Jihad, and seem to support the infidels that inhabit their lands...;;;;;;;;;;;;;
EVTDESC184825363;\n\nThe Saloum Kingdom has accepted joining the Jihad, have given us the right to move through their territory and converted to Islam.;;;;;;;;;;;;;
EVTDESC184825377;\n\nThe Saloum Kingdom have rejected joining the Jihad, and seem to support the infidels that inhabit their lands...;;;;;;;;;;;;;
EVTDESC184825364;\n\nThe Sine Kingdom has accepted joining the Jihad, have given us the right to move through their territory and converted to Islam.;;;;;;;;;;;;;
EVTDESC184825378;\n\nThe Sine Kingdom have rejected joining the Jihad, and seem to support the infidels that inhabit their lands...;;;;;;;;;;;;;
EVTDESC18482538;\n\nThe Sidama have found themselves encircled by the Oromo, and have asked us for protection...;;;;;;;;;;;;;
EVTDESC184825392;\n\n$FROMCOUNTRY$ has started converting its people to Islam, in compliance with the word of Allah.;;;;;;;;;;;;;
EVTDESC184825393;\n\n$FROMCOUNTRY$ has refused to convert its people to Islam.;;;;;;;;;;;;;
EVTDESC184825395;\n\nMorocco has occupied Guelmim, and with it the center of our population. Should we try to take it back?;;;;;;;;;;;;;
EVTDESC184825396;\n\nTekna has taken back Guelmim from our local forces. We will take it back... someday.;;;;;;;;;;;;;
EVTDESC184825412;\n\nAfter negotiations with the colonial administration in Luanda, we have been able to obtain Ambriz back.;;;;;;;;;;;;;
EVTDESC184825413;\n\nAfter negotiations with the colonial administration in Luanda, our embassy has been unable to obtain Ambriz back.;;;;;;;;;;;;;
EVTDESC184825431;\n\nThe $FROMCOUNTRY_ADJ$ have sought to reduce our kingdom for some time, and today they have started to move their local army to end our autonomy.;;;;;;;;;;;;;
EVTDESC184825432;\n\nThe $FROMCOUNTRY_ADJ$ have sought to reduce our kingdom for some time, and part of our army has mutinied in open rebellion.;;;;;;;;;;;;;
EVTDESC184825433;\n\nThe $FROMCOUNTRY_ADJ$ have left their garrison in Mbanza, and have ceded us independence.;;;;;;;;;;;;;
EVTDESC18482544;\n\nThe $FROMCOUNTRY_ADJ$ have started a war against us to conquer our lands.;;;;;;;;;;;;;
EVTDESC18482545;\n\nZayla has been ruled by the Ottoman Empire since its conquest in the 17th century, and regardless of our wars with them they have not ceded it. Should we claim it?;;;;;;;;;;;;;
EVTDESC184825451;\n\nZayla has been under our control for centuries, but now it is claimed by the Egyptians. They have asked us to cede the territory to them.;;;;;;;;;;;;;
EVTDESC184825452;\n\nThe $FROMCOUNTRY_ADJ$ have decided to cede Zayla once and for all.;;;;;;;;;;;;;
EVTDESC184825453;\n\nThe $FROMCOUNTRY_ADJ$ have asked for 50,000¤ in exchange for ceding Zayla.;;;;;;;;;;;;;
EVTDESC184825454;\n\nThe $FROMCOUNTRY_ADJ$ have decided to pay 50,000¤ so we cede Zayla once and for all.;;;;;;;;;;;;;
EVTDESC184825455;\n\nThe $FROMCOUNTRY_ADJ$ have refused to cede Zayla.;;;;;;;;;;;;;
EVTDESC184825462;\n\nyeah, do check;;;;;;;;;;;;;
EVTDESC184825467;\n\nAfter numerous battles, we've been able to beat the other Karamanli successor and reestablish our rule.;;;;;;;;;;;;;
EVTDESC184825468;\n\nAfter numerous battles, we've been able to beat the other Karamanli successor and reestablish our rule.;;;;;;;;;;;;;
EVTDESC184825481;\n\n$FROMCOUNTRY$ has left Algeria in our hands after a diplomatic victory by the Ottomans.;;;;;;;;;;;;;
EVTDESC184825482;\n\n$FROMCOUNTRY$ has left Algeria in their hands after they recieved an Ultimatum from the Algerians.;;;;;;;;;;;;;
EVTDESC184825484;\n\nAfter a French ultimatum, the $FROMCOUNTRY_ADJ$ have decided to stop supporting our cause.;;;;;;;;;;;;;
EVTDESC184825485;\n\nAfter our ultimatum, the $FROMCOUNTRY_ADJ$ have decided to stop supporting the Algerian cause.;;;;;;;;;;;;;
EVTDESC18482549;\n\nAfter numerous battles, we have finally won the war in Algeria and we can now sign a treaty to define our influence.;;;;;;;;;;;;;
EVTDESC184825491;\n\nAfter numerous battles, we've lost the war againt the French, and we have to give in.;;;;;;;;;;;;;
EVTDESC184825492;\n\nAfter numerous battles, the Ottomans have lost the war againt the French, and we have to give in.;;;;;;;;;;;;;
EVTDESC184825502;\n\nHabr Yunis has stopped supporting rebels in Burco and ended the siege.;;;;;;;;;;;;;
EVTDESC184825515;\n\n$FROMCOUNTRY$ haven't united with us, and want to conserve their independence.;;;;;;;;;;;;;
EVTDESC184825518;\n\nThe Ottomans have asked us to cede Tripoli back, as as a vassal they cannot free themselves and give up their territory.;;;;;;;;;;;;;
EVTDESC184825519;\n\n$FROMCOUNTRY$ have asked us to cede Tunis back, as as a vassal they cannot free themselves and give up their territory.;;;;;;;;;;;;;
EVTDESC184825521;\n\n$FROMCOUNTRY$ has ceded back Tripoli to us, and we're at peace again.;;;;;;;;;;;;;
EVTDESC184825523;\n\n$FROMCOUNTRY$ has ceded back Tunis to us, and we're at peace again.;;;;;;;;;;;;;
EVTDESC184825522;\n\n$FROMCOUNTRY$ has refused to cede back Tripoli to us, and this might mean war.;;;;;;;;;;;;;
EVTDESC184825524;\n\n$FROMCOUNTRY$ has refused to cede back Tunis to us, and this might mean war.;;;;;;;;;;;;;
EVTDESC184825525;\n\nThe Ottomans have chosen to cede Tripolitania to us after negotiations in Adana.;;;;;;;;;;;;;
EVTDESC184825526;\n\nThe Ottomans have chosen to refuse to cede Tripolitania to us after negotiations in Adana failed.;;;;;;;;;;;;;
EVTDESC184825527;\n\nThe Senussi have quickly occupied Tripolitania, and our administration has declared war on them, as this is an illegal occupation of our territory.;;;;;;;;;;;;;
EVTDESC18482553;\n\nWe have won numerous battles around Tripoli, and we have finally defeated the rest of the pretenders.;;;;;;;;;;;;;
EVTDESC18482554;\n\nWe have gained independence from our overlords.;;;;;;;;;;;;;
EVTDESC184825541;\n\nAfter we lost our garrison in $FROMCOUNTRY$, they have declared independence.;;;;;;;;;;;;;
EVTDESC18482555;\n\nThe British have taken Kariba with their Pioneer Collumn, and want to use it to expand their influence in the region.;;;;;;;;;;;;;
EVTDESC184825551;\n\nWe have taken Kariba thanks to the Pioneer Collumn, but now their former owners want the region back.;;;;;;;;;;;;;
EVTDESC184825552;\n\n$FROMCOUNTRY$ has refused to cede back Kariba, and have made it clear that they think it is their territory.;;;;;;;;;;;;;
EVTDESC18482556;\n\nMaking sure you aren't annexed automatically;;;;;;;;;;;;;
EVTDESC184825592;\n\nThe British have decided to claim our territory, the territory of the Klip River Republic. If we don't concede, they will declare war.;;;;;;;;;;;;;
EVTDESC184825594;\n\nThe Klip River Republic has decided to concede, and has ceded its territory. Now our colony reaches the grand Drakensberg mountains.;;;;;;;;;;;;;
EVTDESC184825593;\n\nThe British have decided to claim the territory of the Klip River Republic, and we might have to go to war against them.;;;;;;;;;;;;;
EVTDESC184825595;\n\nThe British have decided to claim the territory of the Klip River Republic, and we might have to go to war against them. The Zulu will send us their army, though.;;;;;;;;;;;;;
EVTDESC184825602;\n\nWe have won the Transvaal Civil War after defeating Stephanus Schoeman, and we can now reestablish control.;;;;;;;;;;;;;
EVTDESC184825603;\n\nWe have won the Transvaal Civil War after defeating Paul Kruger, and we can now establish control.;;;;;;;;;;;;;
EVTDESC184825606;\n\nWe have won the Transvaal Civil War after defeating Stephanus Schoeman, and we can now reestablish control.;;;;;;;;;;;;;
EVTDESC184825607;\n\nWe have won the Transvaal Civil War after defeating Paul Kruger, and we can now establish control.;;;;;;;;;;;;;
EVTDESC184825611;\n\nThe baPedi have refused to sell Lydenburg, leaving us with no choice but war.;;;;;;;;;;;;;
EVTDESC184825612;\n\nThe Boer have taken Lydenburg from us indiscriminately, and thus we have lost it.;;;;;;;;;;;;;
EVTDESC31454134;\n\nOur current borders in South Africa aren't following the borders demarcated with the rest of the colonial powers. Would we want to change that?;;;;;;;;;;;;;
EVTDESC184825613;\n\nAfter diplomats from both sides made arrangements based on the Berlin Conference, the $FROMCOUNTRY_ADJ$ have decided to cede us Tembe.;;;;;;;;;;;;;
EVTDESC184825623;\n\nOur overlords have blockaded the city of Buur Gaabo and let us occupy the region.;;;;;;;;;;;;;
EVTDESC18482562;\n\nOur overlords have blockaded the city of Kilwa and let us occupy the region.;;;;;;;;;;;;;
EVTDESC184825621;\n\n$FROMCOUNTRY$ has demanded that we cede Somalia or they will declare war.;;;;;;;;;;;;;
EVTDESC184825622;\n\n$FROMCOUNTRY$ has declared that all of Somalia owned by them is hereby ours.;;;;;;;;;;;;;
EVTDESC184825662;\n\nAfter negotiating with $FROMCOUNTRY$, we have been able to agree on the status of Tungi - and it is now ours.;;;;;;;;;;;;;
EVTDESC184825663;\n\nAfter negotiating with $FROMCOUNTRY$, we have been unable to agree on the status of Tungi - we must act.;;;;;;;;;;;;;
EVTDESC184825672;\n\n$FROMCOUNTRY$ has refused to become our protectorate, citing that they are already powerful enough to fend out an invasion.;;;;;;;;;;;;;
EVTDESC184825673;\n\n$FROMCOUNTRY$ has accepted to become our protectorate.;;;;;;;;;;;;;
EVTDESC54665426;\n\n$FROMCOUNTRY$ has accepted to become our protectorate.;;;;;;;;;;;;;
EVTDESC54665427;\n\n$FROMCOUNTRY$ has accepted to become our protectorate.;;;;;;;;;;;;;
EVTDESC184825692;\n\nThanks to $FROMCOUNTRY$'s support, we can now finish up the Mandlakazi menace. ;;;;;;;;;;;;;
EVTDESC184825697;\n\nThe Boers have also refused to help us, and we have no other way to recover our land but to fight now.;;;;;;;;;;;;;
EVTDESC184825698;\n\nTransvaal has chosen to send 600 Boers and Germans leaded by Louis Botha to help us win against the Mandlakazi.;;;;;;;;;;;;;
EVTDESC18482484;\n\nZululand has been annexed by the local colonial authorities after the Boer have fortified their new holdings in their borders.;;;;;;;;;;;;;
EVTDESC184825703;\n\n$FROMCOUNTRY$ has demanded that we cede our coast to Zululand, as they don't want us to own any ports south of Mozambique.;;;;;;;;;;;;;
EVTDESC184825704;\n\n$FROMCOUNTRY$ has decided to cede their coast as to not anger our administration.;;;;;;;;;;;;;
EVTDESC184825705;\n\n$FROMCOUNTRY$ has managed to cede the coast of Zululand to us from the Nieuwe Republiek.;;;;;;;;;;;;;
EVTDESC184825706;\n\n$FROMCOUNTRY$ has sent an ultimatum to the Nieuwe Republiek - cede the coast of Zululand or go to war - which they have had to concede.;;;;;;;;;;;;;
EVTDESC184825707;\n\n$FROMCOUNTRY$ has sent us an ultimatum - cede back the coast of Zululand to the Nieuwe Republiek or face consequences.;;;;;;;;;;;;;
EVTDESC184825708;\n\n$FROMCOUNTRY$ has sent us an ultimatum - cede back the coast of Zululand to the Nieuwe Republiek or face consequences.;;;;;;;;;;;;;
EVTDESC184825714;\n\n$FROMCOUNTRY$ has agreed to let Boers settle in eMkhondo, and has taken our 30,000¤ in exchange.;;;;;;;;;;;;;
EVTDESC184825715;\n\n$FROMCOUNTRY$ has again refused to let Boers settle in eMkhondo.;;;;;;;;;;;;;
EVTDESC184825761;\n\nWe've been able to start the effective occupation of Dogonland.;;;;;;;;;;;;;
EVTDESC184825771;\n\nWe've been able to start the effective occupation of Samoland.;;;;;;;;;;;;;
EVTDESC184825782;\n\nThe Kong have stopped any support to Tyefo and the revolt has downscalled to guerrilla warfare.;;;;;;;;;;;;;
EVTDESC184825792;\n\nThe Kong have stopped any support to Tyefo and the revolt has downscalled to guerrilla warfare.;;;;;;;;;;;;;
EVTDESC184825843;\n\nAfter the revolt in their northern lands, they have decided to cede the administration of the region to our state.;;;;;;;;;;;;;
EVTDESC184825853;\n\nWith our total control over Sakhalin and the Kurils, we can now claim it for ourselves.;;;;;;;;;;;;;
EVTDESC60131;\n\n$FROM$ has decided we are not $FROMCOUNTRY_ADJ$ enough to join their state, not that we really wanted to anyway...;;;;;;;;;;;;;
EVTDESC60132;\n\n$FROM$ can reconsider unification;;;;;;;;;;;;;
EVTDESC60168162;\n\nCarlos V and his heirs rarely ascend to the throne of Spain. Do you like Carlist Spain more than regular Spain?;;;;;;;;;;;;;
EVTDESC60168163;\n\nThe Oriental Crisis usually ends in Egypt losing control over the Middle East. Would you prefer a compromise?;;;;;;;;;;;;;
EVTDESC60168164;\n\nBecause the concept is far-fetched at best, the Scandinavian War is set to never be triggered by AI. Would you, however, like to have it in your game?;;;;;;;;;;;;;
EVTDESC60168165;\n\nMexico usually gets steamrolled by the American invasion. While the outcome of the war isn't determinable, do you want Mexico to hand the land over peacefully or for the the US to just leave them alone?;;;;;;;;;;;;;
EVTDESC60168166;\n\nThe Iranian attempt to besiege Herat is usually foiled by British intervention. Do you prefer the UK leaving Iran alone?;;;;;;;;;;;;;
EVTDESC60168167;\n\nWhen Hungary revolts in 1848, they rarely survive the war with Austria. Do you wish to prevent that war altogether or force Hungary to fight it out?;;;;;;;;;;;;;
EVTDESC60168168;\n\nThe Oregon Dispute can end in a war, two compromises or one of the conflicting parties receiving all of the territory peacefully. How do you want it to go?;;;;;;;;;;;;;
EVTDESC123934;\n\nCreated in 1542, the Captaincy General of Guatemala was given self-administration from New Spain to avoid the difficulty in administering two sides of a jungle. Shall we re-establish it?;;;;;;;;;;;;;
EVTDESC718171;\n\nWhere should the capital be moved to?;;;;;;;;;;;;;
EVTDESC123942;\n\nSpain has decided to give autonomy to the Captaincy General of Venezuela.;;;;;;;;;;;;;
EVTDESC123525;\n\nTo decimate the Navaho raiders who so often attacked settlements in Arizona, the Navaho people have been marched to New Mexico for a new reservation only to march them back, thereby causing hundreds of deaths and weakening them permanently.;;;;;;;;;;;;;
EVTDESC45678901;\n\nAfter years of influence in the region, it has finally amounted to full allegiance by the local rulers to the Sultan.;;;;;;;;;;;;;
EVTDESC123565;\n\nWith total military victory over Mexico, the option to have them as a puppet government comes to debate.;;;;;;;;;;;;;
EVTDESC4207101;\n\nAfter defeating the USA, the Louisiana Territory is under our control now, what should we do with it?;;;;;;;;;;;;;
EVTDESC477877788;\n\nWe have acquired independence!;;;;;;;;;;;;;
EVTDESC477877792;\n\nIf $FROMCOUNTRY$ is the country you want to interact with, select an option. Otherwise, select 'Next country' to cycle through, or select 'Exit options' to return to the game.;;;;;;;;;;;;;
EVTDESC477877793;\n\nThis event lets your overlord interact with you. If you are a player, just close this.;;;;;;;;;;;;;
WARSHIPCOMMISSIONWHICH;\n\nWe must decide what type of warship we wish to commission.;;;;;;;;;;;;;
WARSHIPCOMMISSIONREADY;\n\nThe warship we commissioned is ready and arrived in one of our naval bases.;;;;;;;;;;;;;
EVTDESC18300584;\n\nAll western slavs are an integral part of our new nation and share equal rights.;;;;;;;;;;;;;
