tut_4c_10;Commerce Technology is the branch of technology that covers subjects like, for example, banks, economic theory and monetary standardization. If you need to improve your taxation and administration, this is the place to look, but there are also some improvements to industry to be found here. \n Let's click the Navy Tab.;La technologie commerciale englobe les banques, les théories économiques et la standardisation. Consultez cette section pour améliorer vos impôts, votre administration et votre industrie. \nCliquez sur l'onglet Marine.;Die Handelstechnologie umfasst beispielsweise Banken, Wirtschaftstheorien und Standardisierung. Wenn Sie Ihre Steuern und Verwaltung verbessern müssen, sind Sie hier am richtigen Ort, aber es finden sich hier auch einige Verbesserungen für Ihre Industrie. \n Klicken Sie auf den Marinereiter.;;La tecnología comercial es la rama de la tecnología que cubre temas como los bancos, la teoría económica y la estandarización monetaria. Si necesitas mejorar tu recaudación de impuestos y administración, este es el lugar donde mirar, pero aquí también encontrarás algunas mejoras para la industria. \nHaz clic en la pestaña de la Armada.;;;;;;;;;x
tut_4c_11;Navy Technology;Technologie navale;Marinetechnologie;;Tecnología naval;;;;;;;;;x
tut_4c_12;This one is fairly straight forward. Making your ships bigger, faster and heavier hitting, but also giving your navies longer range thus helping you colonize further away.;Cette technologie est très simple. Elle confère des navires plus grands, plus rapides, plus lourds et capables d'aller plus loin, ce qui vous permet de coloniser des contrées encore plus lointaines.;Relativ einfach zu erklären: Die Marinetechnologie macht Ihre Schiffe größer, schneller und schlagkräftiger, erhöht aber auch die Reichweiten Ihrer Flotten und unterstützt so die Gründung weit entfernter Kolonien.;;Esta opción es muy sencilla. Si construyes tus barcos más grandes, más rápidos y con más potencia al ataque y les das más alcance a tus flotas, podrás colonizar en zonas más lejanas.;;;;;;;;;x
tut_4c_13;Army Technology;Technologie militaire;Armeetechnologie;;Tecnología del ejército;;;;;;;;;x
tut_4c_14;Most advances in the field of armies are generalized for all your troops, things like supply consumption, attack power and organization. At the bottom of the list you can find some new units as well, namely tanks and planes.\nClick next to continue.;Les technologies militaires les plus avancées s'appliquent à toutes vos troupes (consommation de ressources, puissance d'attaque, organisation, etc.). En bas de la liste figurent de nouvelles unités ainsi que des chars et des avions.\nCliquez sur Suivant pour continuer.;Die meisten Verbesserungen sind für alle Ihre Truppen generalisiert, beispielsweise Nachschubverbrauch, Angriffsstärke und Organisation. Unten in der Liste finden Sie auch einige neue Einheiten wie Panzer und Flugzeuge.\nKlicken Sie zum Fortfahren auf Weiter.;;La mayoría de avances en el campo de los ejércitos son generalizados para tus tropas, como el consumo de suministros, potencia del ataque y organización. Al final de la lista, puedes encontrar algunas unidades también, como tanques y aviones.\nHaz clic en Siguiente para continuar.;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
##### Introduction ;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_0a_1;Welcome to Victoria 2;Bienvenue dans Victoria 2;Willkommen zu Victoria 2;;Bienvenido a Victoria 2;;;;;;;;;x
tut_0a_2;This is an introduction to Victoria 2, a Grand Strategy Game mainly set in the 19th Century. This was the era when the modern world was born, old empires died and new ones rose to power, new technologies revolutionized the way people and nations lived, new ideologies ripped nations apart or forged them stronger then ever before and all this was powered by the massive Industrial Revolution.\nSo where do you come into all this? Click next to find out.;Victoria 2 est un grand jeu de stratégie dont l'action se déroule principalement au XIXe siècle. Nous sommes au début de l'ère moderne, les empires ont cédé la place à de nouvelles puissances, de nouvelles technologies ont révolutionné la vie des gens et des nations, de nouvelles idéologies ont déchiré des nations et en ont renforcé d'autres, tout cela sous l'impulsion de la révolution industrielle.\nAlors, où intervenez-vous dans ce contexte ? Pour en savoir plus, cliquez sur Suivant.;Dies ist eine Einführung zu Victoria 2, einem Großstrategiespiel, das hauptsächlich im neunzehnten Jahrhundert spielt. In dieser Ära wurde die moderne Welt geboren, und alte Reiche gingen zugrunde während neue an die Macht kamen. Neue Technologien revolutionierten das Leben der Menschen und neue Ideologien zerrissen ganze Nation oder schweißten sie noch stärker zusammen als jemals zuvor. Die Triebkraft hinter all dem war die massive industrielle Revolution.\nWelche Rolle werden Sie spielen? Finden Sie es heraus, indem Sie auf Weiter klicken.;;Esta es una introducción a Victoria 2, un gran juego de estrategia, ambientado principalmente en el S.XIX. Esta fue la era en la que nació el mundo moderno, los viejos imperios murieron y los nuevos alcanzaron el poder, nuevas tecnologías revolucionaron el modo en el que la gente y las naciones vivían, nuevas ideologías destrozaron naciones o las fortalecieron más que nunca, y todo esto impulsado por una Revolución Industrial a gran escala.\n¿Y dónde intervienes tú en todo esto? Para descubrirlo, haz clic en Siguiente.;;;;;;;;;x
tut_0a_3;Your Nation;Votre nation;Ihre Nation;;Tu nación;;;;;;;;;x
tut_0a_4;In Victoria 2 you will take command of a country that you will guide through these turbulent times. In this tutorial we have chosen Belgium, a good nation to start with due to its rather limited size but significant potential, significant since it had already started industrializing when we come into the game.;Dans Victoria 2, vous prenez les rênes d'un pays pour le guider au travers de périodes tourmentées. Dans ce didacticiel, nous avons choisi la Belgique, nation idéale pour commencer compte tenu de sa taille relativement réduite et de son potentiel important puisqu'elle a déjà commencé à s'industrialiser lorsque le jeu débute.;In Victoria 2 übernehmen Sie das Kommando über ein Land, das Sie dann durch diese turbulente Zeit steuern. In diesem Tutorial haben wir Belgien ausgewählt, ein aufgrund seiner geringen Größe aber trotzdem enormen Potenzials gutes Startland. Wichtig ist vor allem, dass dort die Industrialisierung bei Spielbeginn schon begonnen hat.;;En Victoria 2, te pondrás al mando de un país al que guiarás a través de estos tiempos turbulentos. En este tutorial hemos elegido Bélgica, una buena nación para empezar debido a su tamaño bastante limitado, pero con un gran potencial, sobre todo porque ha iniciado ya su proceso de industrialización cuando empieza el juego.;;;;;;;;;x
tut_0a_4b;In the upper left corner you can see the flag of the nation you have chosen as well as its ranking in the world, climbing up in this ranking is an important goal in the game...\nClick next to continue.;En haut à gauche flotte le drapeau de la nation que vous avez choisie ainsi que son rang mondial, un des objectifs du jeu étant d'améliorer ce rang.\nCliquez sur Suivant pour continuer.;In der oberen linken Bildschirmecke sehen Sie die Flagge Ihrer Nation und ihren Rang in der Welt. Der Aufstieg in dieser Rangliste ist ein wichtiges Spielziel.\nKlicken Sie zum Fortfahren auf Weiter.;;En la esquina superior izquierda, puedes ver la bandera de la nación que has elegido así como su posición en el mundo. Ascender en esta clasificación es un objetivo importante en el juego...\nHaz clic en Siguiente para continuar.;;;;;;;;;x
tut_0a_5;Guiding Your Nation;Guider votre nation;Führung Ihrer Nation;;Guiar a tu nación;;;;;;;;;x
tut_0a_6;In Victoria 2 you have a number of tools to influence your nation's destiny. In Victoria 2 many of these are very indirect, you change laws and taxes and over time there will be consequences to your actions. To interact with your nation you have 8 screens that are opened by clicking buttons in the Top Bar, in the Top Bar you can also gain important, at a glance information, about he state of your nation.\nThe 8 screens are:;Victoria 2 comprend différents outils qui permettent d'influencer le destin de vos nations. Cette influence est généralement indirecte ;In Victoria 2 stehen Ihnen einige Werkzeuge zur Verfügung, mit denen Sie das Schicksal Ihres Landes beeinflussen können. In Victoria 2 funktionieren viele dieser Werkzeug sehr indirekt: Sie ändern Gesetze und Steuern, und im Laufe der Zeit entwickeln sich Konsequenzen auf Ihre Aktionen. Zur Interaktion mit Ihrer Nation stehen Ihnen acht Bildschirme zu Verfügung, die Sie durch Anklicken von Schaltflächen in der Kopfleiste aufrufen können. In der Kopfleiste können Sie zudem wichtige Informationen über den Status Ihrer Nation ablesen.\nDie Bildschirme drehen sich um:;;En Victoria 2, dispones de una serie de herramientas para influir en el destino de tu nación. En Victoria 2, muchas de estas son indirectas, cambias leyes e impuestos y, con el tiempo, comprobarás que tus acciones tienen consecuencias. Para interactuar con tu nación, dispones de 8 pantallas que se abren haciendo clic en botones de la Barra Superior. En ella también tienes acceso a la información sobre el estado de tu nación.\nLas 8 pantallas son:;;;;;;;;;x
tut_0a_7;Production - Here you will find things about industries and the production of goods, the engine of your industrializing economy.;Production : cet écran présente différentes informations sur les industries et la production de marchandises, moteur de votre économie en cours d'industrialisation.;Produktion - Hier finden Sie Informationen über Industrien und die Produktion von Gütern, dem Motor Ihrer Wirtschaft.;;Producción. En ella encontrarás cosas como las industrias y la producción de bienes, el motor de tu economía de industrialización.;;;;;;;;;x
tut_0a_8;Budget - Money makes the world go around and so it does in Victoria 2. In the Budget Screen you control taxes and expenses.;Budget : l'argent fait tourner le monde et Victoria 2. L'écran Budget vous permet de contrôler les impôts et les dépenses.;Haushalt - Geld regiert die Welt, und das ist auch bei Victoria 2 nicht anders. Im Haushaltsbildschirm können Sie Steuern und Ausgaben kontrollieren.;;Presupuesto. El dinero hace que el mundo gire, y así ocurre en Victoria 2. Aquí controlas los impuestos y los gastos.;;;;;;;;;x
